battery_id,cycle_number,SOH,RUL_cycles,health_class,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
B0005,13,0.9068760788774526,155,Healthy,-3.4589805360014227,1.0474985986980232,1.3035764865801018,-6.723012126172986,1.2245416117322692,2.76597740330596,-1.1059834151216834,-0.22784622617164554,0.3029687608874212,0.3333621252280038,-0.05616501035838234,0.8466392920888169,0.8882307091208719,0.3208262084212223,-0.8103323496327816,-0.20106723945126387
B0005,14,0.9067202457367912,154,Healthy,-3.311008492541935,0.9986967893976391,1.3563660277802694,-6.866918985926173,0.9935810077520981,2.311977905284637,-0.904335815848005,0.11123002228494655,0.5570369271915111,0.2439615615269301,-0.0617284413683284,0.9236974970242303,0.6753641127210854,-0.24993115099720303,0.00278282270545653,-0.16531590578241367
B0005,15,0.9012990018153252,153,Healthy,-3.3994499390578405,0.8545081982336123,1.4347458823685255,-6.881903969196587,1.2886968767597942,1.936773249767949,-0.7848930277143689,0.3407251014945748,0.7936832049714406,0.15985300523986673,-0.017087103678364406,1.0118032411567965,0.5775396484275941,-0.863169431319844,-0.09321428603788366,-0.2003323319507026
B0005,16,0.901053450123075,152,Healthy,-3.5127115580178025,1.1566005841884552,1.3712078070897944,-6.610696270744686,1.4157669757287594,2.954883735061702,-1.1826232673962584,-0.3811048268810959,0.21873336325432732,0.3210523846382816,-0.13308263154275723,1.032165658284886,1.245365836866398,0.46710087472432266,-0.7036656813723123,-0.1888291021823193
B0005,17,0.9012897504131046,151,Healthy,-3.412870238015833,0.8141767319777977,1.327375600537851,-6.893986075452266,1.182176720847078,2.257492735823981,-0.9241519981756857,-0.003742561492283147,0.5964680859942881,0.28944695305071744,-0.017468555883973554,0.7909648257221875,0.5609164928871183,-0.11657668771699113,-0.59280520966892,-0.20423117753359818
B0005,18,0.9015341571417048,150,Healthy,-3.2415675984028476,0.5010403999908087,1.3429496131017933,-7.217241051785788,0.8593046252314157,1.3906187005069657,-0.5789750677368787,0.538736154516514,1.0632616132379582,0.20169429528742944,0.0425690747600021,0.6424277810091373,-0.11545667714417873,-0.9960798873896108,0.10059939503223433,-0.18966555722288342
B0005,19,0.901388812359802,149,Healthy,-3.2703920482196134,0.8782709689255179,1.3692332517309518,-6.966851884436212,0.9075093905453273,2.1796872739130513,-0.8603572035916527,0.05980607304845897,0.6204673593792248,0.28786315890558,-0.10285831268735729,0.8521015782988334,0.5878540904777343,-0.12961067131573287,0.20055103581277425,-0.14562345153377837
B0005,20,0.9235129974664598,148,Healthy,-3.2395876176575173,1.3571973059859042,1.5858725082258958,-6.702947815858027,0.8681251013837237,2.2025529976430227,-0.7932021511252926,0.2743098345457879,0.6363008638600449,0.14503677508659052,0.015098322664462835,1.7758364017009847,1.2128227078702603,-0.804147338728157,1.4256703717928954,-0.07941765901052873
B0005,21,0.923708655641822,147,Healthy,-3.216267236417825,0.8617709019257098,1.3530249957764462,-6.993173587411291,0.8074210933899443,1.8424728944733406,-0.7208111288815438,0.5049529239566741,0.8762283069353949,0.1511957311457986,-0.132268408650757,0.886471395482004,0.3569067711115912,-0.6990969374066378,0.36227379448568925,-0.15705111078959783
B0005,22,0.9180887106739474,146,Healthy,-3.3508966234261726,1.0161667716149463,1.4032575286585733,-6.796525535547237,1.1183832945467127,2.2135931623041722,-0.8769703881736034,0.23387889700778408,0.6890606170236055,0.16724942488571737,-0.13838479014344776,1.0978631214994474,0.7979420237316255,-0.4051269545903163,0.06440380111596238,-0.16803371318431845
B0005,23,0.912890373788812,145,Healthy,-3.3121306515228492,1.034125389347898,1.54887083708975,-6.819344558637626,1.2125007283547806,1.915346567637221,-0.7469709371494885,0.46720631623342584,0.86423974788681,0.03440625093076969,-0.24237411583905366,1.3161248187094012,0.9236582576399207,-0.9816412979641602,0.8634330534884441,-0.13573335517769033
B0005,24,0.9125568217539184,144,Healthy,-3.426353411282423,1.2196981262441853,1.3798183656484884,-6.6114704463796885,1.2526045623343618,2.770040166371595,-1.099617630358179,-0.18644923175282088,0.3955305233704922,0.2672353563274534,-0.12721603830277411,1.2107738750969377,1.2187455730034167,0.29949422463082254,-0.36453101733211907,-0.1705919646921288
B0005,25,0.912790752110188,143,Healthy,-3.213490350848223,0.6473319989024301,1.4031630480496573,-7.129674376095452,0.8769917665795818,1.4991818272178454,-0.609089448256518,0.574718845446324,1.0630865273292112,0.11736354082295893,-0.19525690450150074,0.7951266130264216,0.20853012155311137,-0.9084295622598153,0.5824102371452312,-0.15148366485098547
B0005,26,0.9070155637541956,142,Healthy,-3.327771907842594,0.9086148788686947,1.549639882498358,-6.883036593555939,1.2235220132145075,1.791361818035926,-0.7170109706499712,0.39135552205205737,0.927556518845709,0.10736286554663697,-0.1555940535724269,1.2749236884760802,0.8086284569284774,-0.9260543532744816,0.6944682735117892,-0.14587976570398192
B0005,27,0.9073845970579468,141,Healthy,-3.355589202118592,0.7569943255865442,1.3499371108365583,-6.945761620336285,1.0954393778454852,2.039765302051759,-0.8463826828274175,0.09773652652786599,0.7796118212572202,0.24961606081202872,-0.07777933270612003,0.8626680283191115,0.5183486607928586,-0.15976539742395107,-0.31064026331311245,-0.1859707935562749
B0005,28,0.906984694355176,140,Healthy,-3.3380693886647905,0.6810607238014315,1.2581362808278647,-7.003463650095384,0.9751038220977039,2.047242345038369,-0.8616091236443446,0.030917059656390716,0.7768326202358754,0.3336871016036588,0.008937864163707057,0.6861706429975805,0.29992093384204327,0.08141817386342436,-0.7079814863866338,-0.2043559266072242
B0005,29,0.9013828325839116,139,Healthy,-3.4627580161977396,1.1582407537871864,1.4434731328180015,-6.611205507189564,1.4274686552360183,2.7477357650851797,-1.1121338400823406,-0.3003768761913426,0.4258475405998997,0.2823816991983975,-0.1951999536003254,1.2463064937912567,1.355241604814086,0.3900653227285954,-0.3315922726334363,-0.167495390626978
B0005,30,0.902038520058676,138,Healthy,-3.3494094925815316,0.7395948314967329,1.3278371219748422,-6.947973748204806,1.119557940814023,2.0353757173540084,-0.8582382489089012,0.06791749933501871,0.8132744843871214,0.2844697866392718,-0.058981617299719805,0.8273030116544603,0.4851634025593989,-0.06158819290516604,-0.5042994486562656,-0.1980439778929028
B0005,31,0.9259012758352244,137,Healthy,-1.1508749427668838,-0.0361869255480328,1.5557252387372216,1.0345048837366553,0.7022722753244096,0.3047329898591085,-0.3392251068947592,-0.7056267520646622,-0.30747844956879045,0.39503143188607576,0.10804982420002476,-0.13683957604155092,-0.2157395924183485,-0.15727199546270565,-0.6956462565535051,-0.06346771018836533
B0005,32,0.9153519228369714,136,Healthy,-1.1231433524963461,-0.07706671048470949,1.5659467624358205,1.000786472233756,0.8322936865420192,0.2096134825405127,-0.31019188018796173,-0.5781092127070027,-0.24317089333105718,0.2734913266188546,-0.12589221257466143,-0.2643477087494602,-0.2256122810620518,-0.2896847766265089,-0.40959312112774765,-0.052395210686505836
B0005,33,0.9099520544750634,135,Healthy,-1.0863661423219493,-0.017793420515181284,1.623110545295663,1.0039771500495367,0.8333282820029697,0.10738438339290673,-0.2584373064661173,-0.5160271206480694,-0.1821087785965581,0.24961263518721433,-0.1110373113054876,-0.0952947581816974,-0.137849350234421,-0.50390433217628,-0.010595921748949426,-0.03288385439026598
B0005,34,0.904653981851426,134,Healthy,-0.9868866905657175,0.008176732367622957,1.596686882142963,1.5042660301816535,0.899365808921008,-0.07336962376502355,-0.21088595513194683,-0.5438587547465448,-0.18791362078685006,0.26654521961386723,-0.11731721832788006,-0.08383189244556467,-0.21895483033328283,-0.4189719338014593,-0.014691794485223906,-0.04873955393594438
B0005,35,0.90230495229026,133,Healthy,-0.9521204242734352,0.5440062896250891,1.7885926996772603,1.2397425081716706,0.787816099076536,0.6752511561160564,-0.4052003050050677,-0.7079606216491486,-0.49039140621383503,0.17228799238583412,-0.45765293822501557,0.4209966327081348,0.8231870663606179,-0.20148744972770424,1.5047260178108512,0.08851962573661368
B0005,36,0.8996885325986096,132,Healthy,-1.0108174364677343,0.01593841596199116,1.548105861466964,1.5424720243414671,0.9436601310518848,0.12599357878670744,-0.30509802932389435,-0.7249698031109783,-0.2797398586398497,0.3559567739851598,-0.07985631497905024,-0.1510456812803318,-0.18521725890882593,-0.041349870737888025,-0.4626202361143222,-0.06699505345132173
B0005,37,0.8942216167685231,131,Healthy,-1.1110008092274735,0.17842966104419444,1.5939545355000462,1.152703800656945,1.0222499121657826,0.46765083644026045,-0.4118274298358835,-0.7371006391439413,-0.30859452977188645,0.2809505525009243,-0.12503706387749436,0.039631220063310026,0.1976605909651844,-0.1006129540198522,-0.3255442302335564,-0.0446133145948364
B0005,38,0.8914615242126362,130,Healthy,-1.067150708686849,-0.008876315417349043,1.5417298624487232,1.0208992074529812,0.9321544462905544,0.17733982883818178,-0.3150558150094084,-0.6002816819645123,-0.13658388005714286,0.30723079337872194,-0.06434051698421019,-0.14279333755843862,-0.14330101825773678,-0.2803876557911661,-0.4739891512031692,-0.06317917681204296
B0005,39,0.8865168579009144,129,Healthy,-1.030071385251115,0.11604479292291044,1.6072188621724572,1.0686775968057232,0.9723146568493768,0.18232565413754548,-0.30241094616513087,-0.544436451399003,-0.11356045571300087,0.23761383316081194,-0.11562414892167751,0.061631852655404475,0.062350607291190796,-0.4387717616032917,-0.045116030334708776,-0.04052613516791876
B0005,40,0.8865188775394685,128,Healthy,-1.0849937424179488,0.18325735822836034,1.4898553623590656,1.1695740061162103,0.9640400805877776,0.7640757353718688,-0.5471271102375743,-1.0045019365381203,-0.4336054143752027,0.39504388596893836,-0.11528464123987128,-0.1203373734033206,0.21939558454664984,0.5194342371395367,-0.831046779177625,-0.05685806641480434
B0005,41,0.8839360553331027,127,Healthy,-0.8777865990770215,-0.006673619878782823,1.5875925533922592,1.455892231756191,0.893906421912647,-0.21869707458112647,-0.17317471048222824,-0.45433792229347153,-0.004348980258750264,0.29314635959088914,-0.0993859445390428,-0.056858425295327024,-0.29541226188692077,-0.4619508311613593,0.011982725182498242,-0.05504519634828722
B0005,42,0.8811575352046545,126,Healthy,-1.012499271503163,0.1591308372449742,1.505824078312159,1.6655275704905093,1.0947124075932642,0.5007234313924684,-0.4736010293611692,-0.9701603252370302,-0.39259022476266764,0.4227291095778098,-0.13034827766309737,-0.10113253655932826,0.09617002878559358,0.4936864767300687,-0.8350894924713225,-0.07777704011767773
B0005,43,0.8838086462469223,125,Healthy,-3.3497747916741782,0.726024998883076,1.4337017609284888,-6.889244460933016,1.3817829240737292,1.8042089138412583,-0.8064828360336114,0.15822388019890266,1.0928045260967225,0.4240494597176609,-0.02826836683831844,1.0431525145328038,0.6499128107916078,-0.32372984048867415,-0.5846823292801039,-0.22256314084586662
B0005,44,0.8813341798715735,124,Healthy,-1.0006222247688337,0.1614135362333144,1.566566091994535,1.093234982055883,0.9371478810471375,0.33004466932105303,-0.3684351054521911,-0.6501452046895793,-0.15502737563198027,0.3350091007327243,-0.15383891774402536,0.0037642125715428186,0.10525436474587094,-0.0941110430683117,-0.19283768417519015,-0.03874920144581118
B0005,45,0.8758652435332072,123,Healthy,-0.9706542452138528,-0.06157666458311412,1.5173287372044566,0.9470937499650403,0.9114927257709072,-0.09797831999290332,-0.22666994870382962,-0.4200407154597096,0.11678345769143628,0.27531027924464746,-0.047159631241268964,-0.12200407426041068,-0.3104499388011871,-0.49606287091348267,-0.3808812755307975,-0.0708894032836022
B0005,46,0.8709248023980004,122,Healthy,-1.024821940346489,0.0015100194190510812,1.5026890545400315,1.0341308406151641,1.042494379159557,0.13835471294054139,-0.329794923505205,-0.5985890100407524,0.0034218531488786753,0.3184217070594375,-0.052331048220178485,-0.08851908358510856,-0.12426850820179255,-0.21655650169120302,-0.6714675174456796,-0.08148900358539765
B0005,47,0.8680456755923569,121,Healthy,-0.8802600248741611,-0.029344413973665672,1.5754919025742617,0.908436190586465,0.8653003079231132,-0.30588503530902716,-0.13181983143920958,-0.24682011713238625,0.2596032966077253,0.21134871742009345,-0.09305628737104187,0.024917479555456163,-0.2705000332967877,-0.8390186272214527,0.22018768676436642,-0.04288032501320959
B0005,48,0.8968120074286804,120,Healthy,-1.012904552757314,-0.059687040185318264,1.6419176563761664,1.0007830338830637,0.7600449923473517,0.09672536757885519,-0.27878953884211194,-0.6617087707790784,-0.07769508701170406,0.1439548491323792,-0.07182928627358924,0.15270270710356898,-0.16263142877121656,-0.1050848134038177,0.16644419886090234,-0.00663167005310966
B0005,49,0.8915945111636638,119,Healthy,-1.0665371746222985,0.2082952062898826,1.5755764648224593,1.7676056744525714,1.1448718955665496,0.7178521392445926,-0.5591627031535112,-1.157989903152342,-0.5110985930931394,0.48270692413407545,-0.21951914659047142,0.02416417305970205,0.355107362402882,0.877915097530179,-0.7838719997540503,-0.055926305314625085
B0005,50,0.8836821038139479,118,Healthy,-1.0838679542378677,-0.009551841713634046,1.5452236732341356,1.096330631421241,1.0595208764337778,0.33591391483062844,-0.4093893214038056,-0.7665677273179414,-0.13064316465472522,0.36990849200530374,-0.128164617775484,-0.08779703884165509,-0.0008185902874321552,0.1700279109794417,-0.7721817171677354,-0.06984675187191336
B0005,51,0.8785088925176533,117,Healthy,-1.0273906245820448,0.1637575063857116,1.5503898192116674,1.1610547475219155,1.0002351932046107,0.5723879675912528,-0.4834463214689879,-0.8914278095645163,-0.24752635013269586,0.3712261181871065,-0.2078325319385406,0.02320531976592598,0.2654201799132952,0.41660730652751926,-0.4542435372169847,-0.036899730131166535
B0005,52,0.8734353089918954,116,Healthy,-1.0894020862466574,0.3053347137991842,1.5220605884825407,1.296968628184111,1.1438034873369318,0.9503295341099224,-0.6394542161648117,-1.1426825385876607,-0.4282462502966,0.43382058735882995,-0.2091960700984269,0.08755495911465348,0.5554391513906661,0.8402151432886424,-0.8433645582507592,-0.04934468073910506
B0005,53,0.8708586253728572,115,Healthy,-0.9908122538893286,0.05709270692729208,1.4697107902595188,1.0829072354325233,0.9587609655280839,0.4157124569403554,-0.44268726294635635,-0.8234811023434703,-0.11849423053950543,0.4185939961672069,-0.10996103652253653,-0.10659731268495669,0.018359163286352807,0.3779738324489547,-0.8209699456432398,-0.0674933686403198
B0005,54,0.8682112528239093,114,Healthy,-0.8631670474717118,-0.053118945965657825,1.5396158231408468,0.9225629810472583,0.8134301780690055,-0.15888627527174162,-0.206510670383172,-0.3865193578800402,0.2220318155407861,0.31124692273016147,-0.08521935292511301,-0.04137060930338227,-0.2924090181880233,-0.3783056399751766,-0.1543996193631331,-0.0518289165644709
B0005,55,0.8631608619617913,113,Healthy,-0.8283392591994339,0.07505626666579819,1.5697454310648729,0.9633140695338891,0.8285585662874191,-0.13996954539204673,-0.19840441841862294,-0.32549340206762234,0.231208029819471,0.2574789618869937,-0.1650439344802006,0.09649579269058615,-0.12416277750770612,-0.4895702725899721,0.25617887462192274,-0.027996835868807062
B0005,56,0.8579032694665066,112,Healthy,-0.8536310388553867,0.07649272001161575,1.5509165352352967,0.9864117393554679,0.9200970907795148,-0.11971415411006721,-0.21855633403399402,-0.3430808297352616,0.24653673867567036,0.2497261287241897,-0.13612473478528056,0.11013315983826484,-0.11236716023628555,-0.4701475898900985,0.02683680288405783,-0.04580655327587292
B0005,57,0.855266675567596,111,Healthy,-0.7984160369263519,0.012833143742422285,1.5500407381919932,0.9150243574969689,0.8499154555750209,-0.31963421239807227,-0.14175373322356616,-0.20746278073783198,0.3749278500014122,0.24510880612585792,-0.12371889158728246,0.07751841071502118,-0.2581153304986377,-0.6778197315282117,0.16967937390402574,-0.04473572981329148
B0005,58,0.8530072498242605,110,Healthy,-1.0060886375222604,0.6453424028138984,1.495800956619125,1.4659333820716565,1.183245162386743,1.449602439221462,-0.8260780845866871,-1.3530563522673855,-0.5915567947483708,0.4725168328463954,-0.3096934605761013,0.2978792162240212,1.0443468764854702,1.3890416035489057,-0.7972999824283231,-0.02994914901647029
B0005,59,0.8501555136321294,109,Healthy,-0.8330539092370901,0.20777518124276553,1.4601354752861664,1.6306569352080371,1.0815333639128115,0.2754210409386636,-0.41200067892426107,-0.7783913053050776,-0.06343753140056428,0.4299117631080885,-0.17980992446198898,0.03238915715463856,0.07202237978981811,0.45148854737787747,-0.6565681365050458,-0.07662923272147834
B0005,60,0.8472899300898948,108,Healthy,-0.9806237751704945,0.6758177942855986,1.4688147057412926,1.4641503425737767,1.160649057055943,1.4502896727832675,-0.8267165616087352,-1.3337226652546523,-0.5712546831292044,0.48690773779715363,-0.3187274398195336,0.2960630046542882,1.0277186713455195,1.426785527266759,-0.7823700291781688,-0.028467796064514588
B0005,61,0.8424514543304643,107,Healthy,-0.7770616228309095,0.1984944561423775,1.539073653247451,1.026845922766619,0.9308430789788797,-0.021955607740001607,-0.2565989589170466,-0.33742864356811436,0.27014123174871935,0.28366359755111886,-0.2031710537631409,0.1917641241889113,0.04864049863088267,-0.3562406308923238,0.1536378624301533,-0.0360965044368958
B0005,62,0.8372370795579858,106,Healthy,-0.7594094568023216,0.11247645618773093,1.5318453521509194,0.9541519240323577,0.9368301088008406,-0.32818132184472715,-0.14620739686753523,-0.13415096514817354,0.46555765314123504,0.25224240131876285,-0.10851907993536075,0.20008413974693903,-0.17089093870309013,-0.7269066768324833,0.1071369088978964,-0.05664465216715094
B0005,63,0.8372846239939551,105,Healthy,-0.958191544257543,0.8302021926264062,1.4742323428339874,1.5644032493276183,1.2401869199104854,1.7295623719523945,-0.9362985148269859,-1.474048888001589,-0.6682214386877938,0.49147249591674824,-0.4010577591497747,0.4093694013719603,1.334182353141208,1.7176185973280198,-0.7701767569451065,-0.018495114703826282
B0005,64,0.8318581879907025,104,Healthy,-0.8040224046682026,0.3945094063404948,1.5211730494647884,1.160710653979438,1.0506037062805609,0.2945679472012215,-0.37913844575640426,-0.5125461752157755,0.13336006467950404,0.27224271219846286,-0.24778343965987976,0.35352913813267267,0.35801273194191086,-0.03131705607627685,0.09385781955143058,-0.029763881040464474
B0005,65,0.829506934374123,103,Healthy,-0.6970255516226115,0.07777585860476778,1.541237385433721,0.9032438923590731,0.8920198974831842,-0.49793193968595334,-0.08330469908492122,0.009216180292227559,0.6038167988827192,0.28220880283668087,-0.11003268233521128,0.20037749913315786,-0.2619226416748695,-0.8992746020989321,0.23851235481150235,-0.056074275809228406
B0005,66,0.8269270286667507,102,Healthy,-0.7766233696618617,0.15247849776827124,1.3917531957718878,1.0255511518430958,0.9631317936485063,0.10185487774169023,-0.3440143251176211,-0.45709500973349654,0.2940252627390756,0.3832944394705973,-0.09063372114138898,0.03507571008524143,-0.10108335820413791,0.04679109655694434,-0.734826741911681,-0.08853900695443653
B0005,67,0.8213268910650655,101,Healthy,-0.7449320711814091,0.23972005825030873,1.4660471940991606,1.0506338466345986,1.017593483713684,0.008492843080559918,-0.2935879091609881,-0.3314066457136737,0.36457097296399255,0.3003262253753088,-0.15213967267842618,0.2261256752344358,0.053310912824261036,-0.24056048678728892,-0.25105040765140285,-0.06668176089716887
B0005,68,0.8189289215111849,100,Healthy,-0.7268622453895514,0.1598300997056096,1.4077984940211563,0.9989814946237198,0.9631070186080104,-0.05218007019466614,-0.2821180997214203,-0.3240277459317102,0.41429452552597146,0.3238183157520958,-0.104639768291877,0.11839765689714916,-0.11509303339474619,-0.18451604431589247,-0.4805460716245575,-0.08167271576957905
B0005,69,0.8163675203549554,99,Healthy,-0.7449037377135261,0.4671018719110955,1.4564297186760846,1.1973172079369088,1.0451844946140945,0.48427287019955534,-0.4680105893599052,-0.6072281114948892,0.12363442267883276,0.35418448391886914,-0.23338436657366796,0.34751384770797433,0.45870882318908657,0.3086460087342998,-0.26769288164838867,-0.04608639955420386
B0005,70,0.8138764457766808,98,Healthy,-0.6450479235743443,0.30066214242734596,1.4597574472566501,1.0270829829978738,0.9014156186300635,-0.01976145559952626,-0.2716512527660619,-0.26314003718749757,0.4183550170934921,0.3087387510248723,-0.20362117244024797,0.2674191265415857,0.0849037214581554,-0.2476713092075033,0.0724342902396446,-0.04504636815756274
B0005,71,0.8110627427605795,97,Healthy,-0.6522126525849292,0.4747013541893143,1.4622710355136088,1.1445642088141483,0.9414702777739548,0.34864062909951143,-0.4071626786405724,-0.48258833296580567,0.2289564842097017,0.31819388091085465,-0.28887662337859993,0.3688528394697058,0.416905288108077,0.15385293232852168,0.11933348742409737,-0.025513565898814622
B0005,72,0.8056628301882924,96,Healthy,-0.766838973595272,0.4500204751649579,1.4012741893930405,1.2127066576365524,1.1360842487156078,0.5051410578711047,-0.49707209982137274,-0.6285576084957718,0.16184200014064265,0.38912210995079416,-0.18376664301154816,0.32041533866029287,0.4245679589137017,0.40310548930789303,-0.681561581202954,-0.07476794385288169
B0005,73,0.8032815698744192,95,Healthy,-0.46602712091436665,0.1314515471254282,1.528173713708768,0.7918108739582471,0.7392202069955862,-0.9007900403891952,0.08298882063414116,0.3985714600062163,0.9580107342657462,0.12610681190727835,-0.18175090160818055,0.3664006592828467,-0.36553675807699143,-1.3955100771285798,1.0038958854849638,-0.027657320905465032
B0005,74,0.8007571116958797,94,Healthy,-0.5963251044206265,0.35135786591295703,1.422967930531741,1.0354119064770206,0.9020877027149535,-0.005391368032413308,-0.28409472867814434,-0.24004178647691274,0.47742041733668206,0.2966315286618797,-0.21670739990968266,0.31472189441247256,0.11826251742670023,-0.1935950641512956,0.06295206897024427,-0.046446170161577115
B0005,75,0.795184615700164,93,Healthy,-0.6983935059436918,0.5527072424550101,1.4257169211667176,1.23431528129803,1.1283242887912732,0.5050149265067712,-0.4869582033811392,-0.5602295102975505,0.2096986378898862,0.34356848582195026,-0.27231468863289265,0.4521668668985044,0.5785348395455313,0.32650482215008564,-0.2689453800306795,-0.05022540490689883
B0005,76,0.7928944984121106,92,Healthy,-0.5615859501999587,0.4179503659737082,1.4484684256509446,1.047994676087944,0.9210779381139607,-0.07297776913931654,-0.24976636481240685,-0.14217683729293787,0.5438046934365226,0.26262057993871857,-0.23382207558172738,0.44542487958745336,0.20117273625746118,-0.3597286376726771,0.3147517552999416,-0.03675457187012746
B0005,77,0.7924715353687058,91,Healthy,-0.5288693254385513,0.26947116081700695,1.4096810532086081,0.9333350503210726,0.8294900250203261,-0.39157423588599094,-0.13540050056170613,0.04568596716728757,0.7308632131028885,0.2940201372066762,-0.1701107945578973,0.31612159490638564,-0.12178818012291662,-0.6433429253246237,0.2694238640777968,-0.05159910803183173
B0005,78,0.7977631946247968,90,Healthy,-0.584608008519521,0.3876731857410395,1.4880778344941177,1.0588949211529575,0.9351880749587299,-0.09256307470450134,-0.24378356234380372,-0.15431740214587003,0.5489734901197887,0.32462925041609686,-0.2672547946986427,0.45446465793830687,0.2351545685048547,-0.3573347057303547,0.4105213437788666,-0.02794621752038342
B0005,79,0.7873650873900518,89,Healthy,-0.608751309314611,0.46704766489221256,1.3156100461975992,1.687766622782763,1.1648537441715259,0.2778315012119889,-0.44183987516837975,-0.5986296797200594,0.2523999350552088,0.41031131312289504,-0.25410075610914096,0.30548010691055544,0.3074344649089535,0.5538464151788909,-0.6493096353771421,-0.08724291561940957
B0005,80,0.7824509975468973,88,Healthy,-0.6383371154692279,0.51185525735217,1.3511424776616843,1.1819818406000486,1.0918927928201951,0.36048361217316166,-0.44629582795716327,-0.46440009272365995,0.3631802754385753,0.3490469739120665,-0.2377975266071557,0.41843899255767375,0.4419109819811629,0.27452476299283696,-0.41394555590558113,-0.06547977919670427
